"","PublicHousing","HealthStatus","Supply","WaitingTime","HealthBehavior","Stamp","ParentsHealthStatus","Age","Race","Education","MaritalStatus","Race_4","Race_3","Race_1","Race_2","MaritalStatus_3","MaritalStatus_2","MaritalStatus_4","MaritalStatus_1"
"158",19.369965571332,7.86796786644692,3.75756645524243,19.3623235462599,9.64880267821262,178.446254177447,16.5366348709705,47.4772326823428,2,1,2,0,0,0,1,0,1,0,0
"159",33.5136673501023,11.721308455849,4.93308372925734,25.2850545065542,15.1390438341153,148.637713836746,8.95339428102489,39.6627007438367,2,4,3,0,0,0,1,1,0,0,0
"160",21.0873932517249,7.40878439842454,2.81250905383043,25.2236416712505,9.20721685166994,192.15836946496,12.494406847748,37.2747468318939,3,3,1,0,1,0,0,0,0,0,1
"161",43.1929894650177,14.1441284131061,6.04346470726942,32.1005579393913,16.4883775092957,198.05341811179,8.69132848065035,45.3818984347742,4,1,2,1,0,0,0,0,1,0,0
"162",27.4448326426407,9.58374365442574,6.70710329879768,26.4172809452482,9.9170948107897,191.338329044725,8.50761923042986,47.751315727501,2,2,2,0,0,0,1,0,1,0,0
"163",19.7191487957819,8.19602655821465,4.14707654531379,18.1348117288668,10.1820741119646,215.993516378089,13.7962767789828,48.7169785310976,2,1,2,0,0,0,1,0,1,0,0
"164",40.3708744223853,13.3238890669419,5.47402036641153,31.3382339034103,16.0503225977128,186.92032258445,11.3805616287113,42.2693057987207,2,4,1,0,0,0,1,0,0,0,1
"165",45.0364906637082,15.639391964841,3.58117665862735,24.9210806986106,22.5216488759092,136.585140652416,11.1822707016712,32.7779630231172,1,1,2,0,0,1,0,0,1,0,0
"166",35.5773956336593,13.4867908337795,3.87169217402372,24.9391497076326,16.2276489057742,155.82158616794,13.3366282821894,51.7294718961958,4,3,1,1,0,0,0,0,0,0,1
"167",25.9158118456763,8.58593495599128,5.37567232412198,25.3352065927809,10.7293084154175,230.704838361941,9.06173040305164,39.2962099548237,3,4,3,0,1,0,0,1,0,0,0
"168",25.1522229075985,9.09957505636861,6.06391030823078,26.5976179313454,9.18495473331115,217.2567312536,6.75778634713827,42.2338208988685,3,3,3,0,1,0,0,1,0,0,0
"169",23.8898750503881,8.72387444337499,5.91988498659504,26.1131920825945,8.03993388336886,175.31582339189,12.8689763866734,52.1188529336115,1,2,4,0,0,1,0,0,0,1,0
"170",31.940196943916,11.3682661595792,5.87880841457941,22.9436130361772,15.0211146711107,232.290997134206,11.2290452733276,40.4939489594858,3,2,1,0,1,0,0,0,0,0,1
"171",28.095205352488,9.29575394466773,2.31678829372471,29.7633045572503,10.7848112401377,220.393964243542,11.5388342465365,42.2732126291449,2,2,1,0,0,0,1,0,0,0,1
"172",19.8083841478207,7.08517274045933,6.46171758857139,21.1218538976206,7.95823542855423,157.388566980509,10.1079433100625,50.068212590495,3,1,2,0,1,0,0,0,1,0,0
"173",20.9706022828768,7.72962068807432,4.24046360683918,23.7500891648053,8.67890329720203,217.012085631829,7.82783243863906,44.8619069535808,2,4,3,0,0,0,1,1,0,0,0
"174",29.7588344713778,10.9678616016041,6.54136567793087,22.2037230655015,13.2063844411589,189.356763151262,4.34280892331801,45.9970712202032,3,1,4,0,1,0,0,0,0,1,0
"175",28.6888305010644,9.65732499921833,6.21073391582524,25.1490664255509,11.7260353005815,174.005134514131,11.6072485656506,44.2502462363194,1,3,2,0,0,1,0,0,1,0,0
"176",22.4345455610551,8.01687147723074,4.01777951918239,29.5021094465587,6.8544892280374,230.778562779544,8.54044334803331,45.4197727031568,3,3,2,0,1,0,0,0,1,0,0
"177",49.6697557745163,16.3896878617326,5.39728007235435,32.5827923693952,20.175560467719,253.920208251875,10.2730154947398,45.83630013944,4,2,3,1,0,0,0,1,0,0,0
"178",17.266936404352,6.97060441421945,6.06682541003083,23.4620745402506,5.88484751802832,211.239388045278,10.6303496068394,49.1348882361987,3,2,1,0,1,0,0,0,0,0,1
"179",25.7233997033707,10.2755097809797,5.3704862689899,12.4670284928761,15.9970236678007,258.59148416084,6.03127836425145,49.8089855114668,1,3,1,0,0,1,0,0,0,0,1
"180",36.6173001003572,13.3837864607886,5.15529059308701,19.4429545028108,19.2625361968797,214.517016390368,5.89674250603795,41.7401291265063,2,3,4,0,0,0,1,0,0,1,0
"181",35.1751567688541,11.4013651115259,6.86325421858038,32.8350185331981,11.1698793376844,140.931190220357,8.27379173981638,47.2847668325886,1,1,3,0,0,1,0,1,0,0,0
"182",32.2337046165348,11.6279857329894,5.81541026464701,25.7123309785773,13.2772776029866,211.888350556758,10.0874167944765,51.6341150525997,1,3,1,0,0,1,0,0,0,0,1
"183",38.0412856840657,11.8464977707203,2.89992127905187,41.5505504490286,10.3111520794452,173.201694116234,11.8676174555791,44.5272336674737,4,1,4,1,0,0,0,0,0,1,0
"184",27.266755595137,8.1188942484123,3.62332703669229,30.6486063961961,9.90505270724153,210.054590057806,12.0716555741478,33.8646175336603,1,3,3,0,0,1,0,1,0,0,0
"185",31.5564794754012,11.9423691839015,6.34617780979306,18.9322121976222,15.9714510665404,215.181210862558,13.2628232109564,46.9554101728561,2,3,3,0,0,0,1,1,0,0,0
"186",31.9188558867002,10.205722191676,4.74239159053104,30.3975676710814,11.9193743543106,223.514170621512,8.46387603861492,38.5760615943628,3,3,4,0,1,0,0,0,0,1,0
"187",41.3766904649891,13.1931230210967,4.71975373465584,37.533506206469,13.1665131631915,159.790647022704,10.808291483805,48.2021348944377,1,1,4,0,0,1,0,0,0,1,0
"188",25.751234057139,10.0339444979075,6.01752685410734,22.0729768783569,11.3515689532861,185.606164418491,8.97982448350993,47.2917570623495,1,3,2,0,0,1,0,0,1,0,0
"189",37.5851884165876,12.6037977777315,4.21192651918457,34.6893479142942,13.1200801240315,194.470633775412,5.090467974693,43.1217465400203,1,4,2,0,0,1,0,0,1,0,0
"190",27.586866986711,10.0053532996323,5.2390032873781,17.9642028504082,14.7848169359671,172.254049255016,11.3751863334152,40.6743904201933,2,1,3,0,0,0,1,1,0,0,0
"191",42.4956666047234,14.2322181375814,3.76423833988823,27.5476995305958,18.8367439689415,180.656144932345,6.9067928906001,46.717422636716,2,1,3,0,0,0,1,1,0,0,0
"192",37.2682578129088,11.8171009949081,0.3,39.5858799181669,11.6962218018415,204.719303427775,5.63481400365141,47.9878710078771,3,4,3,0,1,0,0,1,0,0,0
"193",29.8989585992843,10.7696643545047,5.74150925181361,22.3919978687071,13.4085429317684,175.841099150136,9.48874368636007,50.9280607512301,1,3,2,0,0,1,0,0,1,0,0
"194",36.3789538687653,14.2808856459425,7.62220440477848,13.0605750767041,20.5700409184117,169.965395588909,7.53107210090081,50.1349359833983,4,1,4,1,0,0,0,0,0,1,0
"195",26.8388027237751,10.7651090478652,6.1251275270404,15.1663169318738,14.9476078393772,215.814161136334,13.0441604880403,48.2071203542067,2,2,4,0,0,0,1,0,0,1,0
"196",34.222829234135,11.7407128005133,5.07967802400251,27.240555977372,13.914068034929,193.848804084303,10.076169568849,52.2772960281315,3,3,1,0,1,0,0,0,0,0,1
"197",27.2392928786591,9.88459357122116,6.39894945939815,17.9333828233228,14.1821808055061,136.608666909435,6.89399711228963,45.2350842532041,3,2,1,0,1,0,0,0,0,0,1
"198",28.343180117522,10.6944944534981,5.79677395899484,19.7174526372254,14.1138965214639,211.597530868578,6.81006238364348,46.0927473987394,2,4,2,0,0,0,1,0,1,0,0
"199",23.3492737338048,8.27849796078667,6.60463904745192,21.3241894734416,10.2235438123711,209.125190718068,4.1340572842944,43.6508053010668,1,2,3,0,0,1,0,1,0,0,0
"200",29.1929638049835,10.9726164244382,2.59428953092795,23.6579408786836,13.7593014449374,215.459289371173,10.324992165963,46.5232430605609,3,3,4,0,1,0,0,0,0,1,0
"201",33.4625700494244,12.4132819445049,3.93586811064106,25.1624647510909,15.5590045224137,220.25898131023,11.3045513390041,42.695743272486,4,4,1,1,0,0,0,0,0,0,1
"202",53.8447137631854,16.8276013757423,5.3571267472529,37.5178453485709,21.119788922028,215.283848019162,15.0389097795109,30.6427489043328,2,1,4,0,0,0,1,0,0,1,0
"203",16.4098606857845,6.79670571946588,1.70761570608262,23.3415349225332,7.02864622545105,157.712853751888,8.29884863984673,46.870357427097,2,4,4,0,0,0,1,0,0,1,0
"204",30.7032725814089,12.0926194384682,6.17783379516083,15.5272878863671,17.0858730664797,174.696992641288,10.3990904413987,44.8211690630916,4,1,4,1,0,0,0,0,0,1,0
"205",23.8934665346287,9.12182382356363,3.68528964110436,18.1695450879579,13.4400227923194,204.52296958993,8.47119497881108,38.6827266154074,1,3,3,0,0,1,0,1,0,0,0
"206",31.1254183898223,10.5718618150939,5.90557418352235,29.4686460879175,10.9687026866163,199.201666359998,7.014120303848,50.0498317924718,3,3,1,0,1,0,0,0,0,0,1
"207",36.9425712835011,15.359188074146,3.33059994292647,10.5504945738083,23.3832279197351,219.978312176327,14.6668615158241,57.6991033706146,4,4,3,1,0,0,0,1,0,0,0
"208",38.0715879849492,13.5664775948868,3.70158445925146,24.0458964479426,18.3420969640192,206.902307500644,12.0490495500122,41.8427102990199,3,1,4,0,1,0,0,0,0,1,0
"209",34.0004543584479,12.4596461373391,4.5018100558761,23.492877429616,15.6034522849279,174.59606893034,18.818036244347,51.4200099498793,2,3,4,0,0,0,1,0,0,1,0
"210",31.0526803572379,10.7669257191547,5.18752530255179,26.6431795574545,12.5635515794134,213.718237947704,6.37540822299654,48.6341671144915,1,3,1,0,0,1,0,0,0,0,1
"211",11.7283148474716,5.54193338071647,2.99286820250934,16.5977837021819,7.23954061912473,175.682513746988,4.87770978822733,47.6543302698022,3,4,1,0,1,0,0,0,0,0,1
"212",40.5633559759038,14.3126036218576,4.74632446027521,23.705757827065,19.3893761422209,189.47290767485,6.4118932716116,44.7964992333029,1,2,4,0,0,1,0,0,0,1,0
"213",36.6313232263455,12.5281659395461,10,22.6604003849747,16.6291186655567,228.905873705053,6.9090441088538,34.624753861153,1,3,2,0,0,1,0,0,1,0,0
"214",17.7269005786027,7.2093444001512,4.2940033490622,18.5424874011351,9.04540135925343,212.767154285587,12.0777218071703,49.4896663396926,4,4,2,1,0,0,0,0,1,0,0
"215",33.9638348884353,11.5960483670424,3.02287386899154,32.1702211367647,12.13890893912,155.740011426574,7.47107499442357,49.8470270917119,3,3,3,0,1,0,0,1,0,0,0
"216",13.711470332419,6.23642473194353,4.456063640994,17.3820786210282,7.05644063418077,161.216154031033,5.48335731812272,50.6017494298417,3,3,2,0,1,0,0,0,1,0,0
"217",27.2001497869678,9.15613000636001,3.91221073684364,27.0503527991547,10.8586977338659,193.484296042755,16.0358578283662,41.6633594210995,1,2,4,0,0,1,0,0,0,1,0
"218",21.2561364365834,7.52109873064086,1.92555534475816,27.2651911809678,8.49266544943173,153.457372087299,4.97785073103751,37.7839217898287,1,4,2,0,0,1,0,0,1,0,0
"219",39.2634556955603,15.1158471438016,6.10704292326892,19.5827478867184,19.8371819412641,225.776551235574,7.47964915425979,52.1548843465863,3,4,3,0,1,0,0,1,0,0,0
"220",29.0873730219677,10.6356038913898,7.13635729158813,22.736385299893,11.6058508895032,151.489937491313,5.02501054681273,58.9909102222479,2,2,4,0,0,0,1,0,0,1,0
"221",28.3550250855124,10.3959208111959,5.84651038403514,25.3205947021332,10.9647056931077,212.808119237765,12.06367259762,52.6482533729074,1,2,2,0,0,1,0,0,1,0,0
"222",8.2692015212874,4.41407890217588,5.13982457573928,15.9328172298849,5.16021917760299,222.249747898188,7.33465573892872,35.3753133551564,2,1,4,0,0,0,1,0,0,1,0
"223",36.9514229650767,12.679543125804,5.94768333689678,23.2672688016726,17.8270662961108,229.610543157858,10.4183272225856,36.2418925909227,2,1,1,0,0,0,1,0,0,0,1
"224",26.8186722721479,9.43387730601029,3.95567941006845,22.1839794119031,12.847841072153,166.880700834941,10.3199907126259,44.7441904035759,2,2,1,0,0,0,1,0,0,0,1
"225",17.8533534777082,7.04558870248548,2.35081098092031,25.3814887216135,6.58812681961941,182.948849476416,9.01858902627384,45.6029001034287,2,2,4,0,0,0,1,0,0,1,0
"226",7.13614613458969,2.32598634475885,4.55550726723372,24.947536991307,0.367188790796464,187.812066042541,8.82566861990369,43.5713306246223,4,4,2,1,0,0,0,0,1,0,0
"227",27.526890216696,10.0547701875966,7.32164043404784,19.4900925370174,13.5728550106366,177.601623478323,10.1091261332609,40.2653227966223,2,4,4,0,0,0,1,0,0,1,0
"228",50.2490197899263,15.8071985436898,4.49699386434801,38.7167763358459,18.2155780116039,212.205226872779,9.66766915395357,42.3958286825341,4,2,2,1,0,0,0,0,1,0,0
"229",19.068206743534,6.89510255826417,3.67896499326901,23.5561017976571,8.04697598284956,193.483570647828,11.261843132116,39.795176422486,4,1,2,1,0,0,0,0,1,0,0
"230",31.2839465020684,11.6760894671732,4.0654656837065,21.9299743525733,15.6593742780592,224.705711620616,4.74835922650412,39.5503306337284,3,3,3,0,1,0,0,1,0,0,0
"231",37.7435973808708,12.6413753801669,5.79174668748589,27.2335868556884,16.0861033103254,164.535807988653,10.2114109392168,43.6485391538698,4,4,4,1,0,0,0,0,0,1,0
"232",43.3121488773488,13.6160510999853,4.05888773207948,35.886678169285,16.0887189018186,191.624587828489,6.38319474826829,36.9765940354907,3,2,2,0,1,0,0,0,1,0,0
"233",27.2542875506763,9.37802389668332,6.88875331595506,29.7385082741135,8.57844823976921,202.854529057877,10.4607233186845,41.5485441814625,1,2,4,0,0,1,0,0,0,1,0
"234",17.4869262747004,6.87765982516697,3.77800691515169,16.7792443862191,9.6533248477366,151.018092464041,8.91067175768894,49.7003968350606,1,2,3,0,0,1,0,1,0,0,0
"235",31.1273452237237,11.2943980734598,3.4049911757569,21.6482901496846,15.5834855637619,191.831544440757,15.5872373109571,49.2263117785476,4,3,1,1,0,0,0,0,0,0,1
"236",23.1627184519183,7.94095043773525,5.69292821661022,24.3574843222577,9.28845157988549,199.054313605154,9.17398851872696,42.1879318264332,2,4,4,0,0,0,1,0,0,1,0
"237",19.7409650903514,8.49805081834547,5.7387707638624,17.4418366460639,9.3797393709365,213.335774646772,12.638781351605,58.1371308065231,3,1,2,0,1,0,0,0,1,0,0
"238",33.8904680249648,11.4604692864319,6.31828721405655,27.5745551632519,13.6544777654158,187.842806571776,5.57555735666812,40.95669474038,1,1,1,0,0,1,0,0,0,0,1
"239",29.9198088576603,10.495829277959,1.91124016704195,24.7185054976422,14.2643749928466,250.972988545502,7.47157159731334,38.2387896038736,1,1,3,0,0,1,0,1,0,0,0
"240",24.0731228640949,8.55985706859486,3.31649007367647,23.3023882968417,11.6156684558603,223.138869982922,8.05682441753868,35.3372059817921,3,2,1,0,1,0,0,0,0,0,1
"241",39.2325090834561,12.0764704134339,9.74987991340557,37.3825303080946,10.9935805032431,181.633095424649,15.2947541704304,39.5085209380667,4,2,3,1,0,0,0,1,0,0,0
"242",32.4220964568135,11.1296311901927,2.61684362387598,32.3855882337045,12.0585986230503,197.551324634389,13.1801110603814,43.1914815188914,4,4,1,1,0,0,0,0,0,0,1
"243",43.0175744247548,14.3969695820947,6.69648603581416,32.1986658025545,16.0226729596244,165.546811088452,11.0241118272532,50.0310988629485,1,4,4,0,0,1,0,0,0,1,0
"244",26.3067496678734,9.94519005941461,5.92755911336975,21.668619043898,11.8570287434313,193.69565702319,10.4291059803657,47.3635487648264,1,3,3,0,0,1,0,1,0,0,0
"245",35.253902858359,12.6404395058107,4.0174930168263,25.8406319072145,15.7348966380832,213.539416930383,10.0481449046168,43.4815465648288,1,1,2,0,0,1,0,0,1,0,0
"246",32.435134893445,12.5949078540251,8.89200019700729,16.2784975911014,16.7551182215574,190.120027627202,10.6937345847991,48.0421323192019,3,3,3,0,1,0,0,1,0,0,0
"247",23.6354896389475,8.38044187400626,9.21331233997947,19.2788312785242,9.97653719334217,234.620791036401,11.375226204295,51.5082503170498,1,2,3,0,0,1,0,1,0,0,0
"248",12.6686618551899,5.54633864882575,7.69540114272472,9.17220649931526,9.829801602899,254.931665409295,6.00300687042277,40.7078370255443,4,4,4,1,0,0,0,0,0,1,0
"249",23.2575570601635,10.1044047409969,3.01300720567523,13.1003587847411,15.1472284833045,200.753541107973,12.1097193183379,44.3644408370541,3,1,4,0,1,0,0,0,0,1,0
"250",28.7150099640569,10.0418660929491,5.0175838649338,23.0215006694653,12.6437765412743,215.939018375342,9.05530077789645,48.5908843277541,1,1,3,0,0,1,0,1,0,0,0
"251",31.714059773754,11.4410676621852,3.91446041593422,26.3892274709566,12.8930748629495,184.972355493366,7.81370975732586,56.3702251163911,3,4,4,0,1,0,0,0,0,1,0
"252",31.7494365957359,10.9465222548562,3.17518732299636,27.0812749053945,13.5478443398892,198.766028117841,10.16052743864,41.2764406129544,2,1,4,0,0,0,1,0,0,1,0
"253",38.6028402524437,14.1013490475284,6.69066122474673,20.9862421705746,18.9954710411706,217.000854737971,14.2880692791546,45.6312612543255,2,3,2,0,0,0,1,0,1,0,0
"254",38.0040796209136,13.7986778901613,6.87912049154549,18.8696901768668,19.5733227473978,159.026815221842,13.4740583681526,44.9839638740274,1,3,4,0,0,1,0,0,0,1,0
"255",36.0472373467363,11.4383206096516,8.20087810376322,28.3193971821866,14.1290573757845,179.511166805146,4.07346766056857,36.2801951058466,3,3,4,0,1,0,0,0,0,1,0
"256",18.5266067114789,7.22244589065738,5.29840077161897,20.6648735140621,8.61568900514524,164.413239743052,9.11495508463349,37.5992361703138,2,1,2,0,0,0,1,0,1,0,0
"257",30.8814126818721,10.8394425684141,7.36329804220483,24.1608606318596,13.1757105260213,190.391788603141,3.70001125184171,38.8196878163968,1,2,4,0,0,1,0,0,0,1,0
"258",23.74426939148,8.56487365325421,5.59021201241476,22.8240679288582,10.3850289030247,188.945937764991,10.623761926075,41.3431103890166,2,1,1,0,0,0,1,0,0,0,1
"259",31.6859443951574,12.03319895461,7.10105010210977,19.1606327548855,15.5276270840251,198.171227705308,8.89855210678519,47.9807809545489,2,2,2,0,0,0,1,0,1,0,0
"260",34.8366189438781,11.8188506566097,5.38101747834293,28.006398434021,14.3244709419988,181.69023903448,8.57089719539518,38.842373266499,4,1,2,1,0,0,0,0,1,0,0
"261",23.4716033277664,8.98434840739388,5.98474245860121,17.7084265805269,12.2626754016907,226.765010474555,7.42046871531062,45.4667760697844,1,4,3,0,0,1,0,1,0,0,0
"262",30.9408054701237,11.3796400231018,3.30597154537895,24.7372316154372,13.8184653067617,183.628937178626,12.8877843631926,47.2562444086371,3,1,3,0,1,0,0,1,0,0,0
"263",20.9526528955293,6.73895677025575,3.71894501159213,29.4177676027629,6.33535523175235,179.629212952571,8.9122283780096,40.4974236509732,2,2,3,0,0,0,1,1,0,0,0
"264",27.322946642423,10.3306243057358,6.3993819670695,21.8878850386972,11.583620376904,163.294099878593,8.91697923820508,55.1934452286041,2,2,2,0,0,0,1,0,1,0,0
"265",37.8135290394251,13.2617856572216,3.65962839832649,26.5910388649853,16.9207100828929,224.852538134071,15.0466946839293,47.0380575274464,1,1,1,0,0,1,0,0,0,0,1
"266",25.5438538643206,10.5264076791435,6.63934906297816,10.9999255527189,16.2413259656523,200.158044498403,11.8124433567461,48.9637045540004,3,3,1,0,1,0,0,0,0,0,1
"267",30.2566945522668,11.5858997538875,5.72562567133602,20.8053744932253,14.7124300161134,191.334890658245,13.7033112631312,48.2531595513409,1,3,1,0,0,1,0,0,0,0,1
"268",28.0607959038601,10.3208296039024,5.52087920239118,23.281123746966,11.9285693315414,225.110301164439,13.3222169595142,55.6854050015259,3,3,1,0,1,0,0,0,0,0,1
"269",32.6534718252453,10.8507344953346,7.11125331680557,26.4358985926925,13.1130273372536,158.823912832016,10.9229502646811,42.5553679727455,3,3,4,0,1,0,0,0,0,1,0
"270",20.1005324151195,7.88204574359556,6.20764348973503,17.7098185793756,10.4119782746298,203.920013146304,7.41405429154922,42.6341777530324,1,3,2,0,0,1,0,0,1,0,0
"271",29.7176738930461,10.0458305237495,4.60781715070896,32.4139582049684,9.24828806157125,195.212566022377,11.7261302563581,50.792505435085,4,3,1,1,0,0,0,0,0,0,1
"272",39.9217810374713,15.1023135611808,4.69074738119186,21.2775886488701,19.9341197289347,184.30894313187,8.26885497151687,54.4912201900325,2,4,1,0,0,0,1,0,0,0,1
"273",35.1197239247903,11.743718203798,1.56488874109999,31.5720670153169,14.2299386545764,214.211565999489,7.47092810294182,40.1804695152603,4,3,2,1,0,0,0,0,1,0,0
"274",32.3587839000655,10.7506855049263,4.89993377541949,28.6756133878258,12.651531708089,178.586302686817,10.6446864443469,40.3791099682519,1,1,3,0,0,1,0,1,0,0,0
"275",33.1876886405824,11.2988202659879,2.14307405091388,28.0159059029961,14.6267687198787,214.949531037826,8.78244151929499,40.3394672736083,1,4,3,0,0,1,0,1,0,0,0
"276",42.8327080214372,14.6467214103088,5.17462256004729,29.522108785908,17.95317670911,184.802448787875,13.8166254237017,47.1115332480138,4,2,1,1,0,0,0,0,0,0,1
"277",27.9843450571376,10.8597737789788,4.24641580105343,19.5859560517586,14.5627397393413,174.125663050202,12.3895365617464,45.8723944527199,2,4,2,0,0,0,1,0,1,0,0
"278",36.3505771986926,13.778084137772,5.87789605247053,22.7347159904391,16.444741272932,169.439332057013,5.80521271769728,53.2027008561932,1,1,4,0,0,1,0,0,0,1,0
"279",17.6534332164974,7.6753310639023,7.74549893728718,9.0835668669499,12.6862033883209,171.16683132289,12.8062051296247,37.9284149108899,2,2,4,0,0,0,1,0,0,1,0
"280",12.0743536784928,5.59706393322958,6.89730421208313,11.2569962599003,8.87863024323525,164.960137749318,9.67119638917791,39.4350350051172,2,4,4,0,0,0,1,0,0,1,0
"281",14.590961062294,5.76345248849446,4.83287987484285,22.4737345222997,5.28363475603861,169.735167309638,13.0185925990818,45.8971275411324,1,2,3,0,0,1,0,1,0,0,0
"282",29.0804968173032,11.0731851530789,2.60823241633925,17.8280672369755,17.1262911149549,229.506666132249,10.6752923397184,36.6645861117285,1,4,3,0,0,1,0,1,0,0,0
"283",33.6075798194585,11.6212097843281,4.38500940698395,28.1059533404628,13.1930008754585,193.838451440339,7.50451972271419,49.750892082621,2,1,2,0,0,0,1,0,1,0,0
"284",42.3242527139419,14.3972755715699,5.01705789464461,28.6391363217103,18.529288876175,230.561974111835,13.58506204759,35.9469990999941,1,1,4,0,0,1,0,0,0,1,0
"285",25.7699427829475,10.0417166174739,5.735290217894,17.5084231859093,14.132870239785,187.900246125459,10.8786343300584,40.1684377746294,3,2,1,0,1,0,0,0,0,0,1
"286",20.3305720002639,7.53982405611774,2.78333049596753,22.7555835367344,9.45020307994133,204.178278998845,2.61536403842751,42.7178799822676,4,4,2,1,0,0,0,0,1,0,0
"287",48.9531404856459,15.5648808529979,7.30540927531284,37.885759482564,16.6904820261047,150.655334223951,7.77619394843321,47.3318024415225,1,4,3,0,0,1,0,1,0,0,0
"288",41.1085718449492,13.9820766691253,7.72503688119598,28.7707194937948,16.1869763792791,198.913783402354,4.34037569099293,46.6290331255403,2,2,3,0,0,0,1,1,0,0,0
"289",40.4287344369569,13.3474813165905,6.73208503271011,32.3161151153881,14.6549360149392,193.599045666351,8.07258274388066,44.0664871480736,1,1,2,0,0,1,0,0,1,0,0
"290",38.3885803175548,13.4009129388919,3.28631830174924,26.5421854870197,17.3025485186102,176.360635630716,13.40335048031,48.3375204412567,1,1,1,0,0,1,0,0,0,0,1
"291",19.9842694120664,8.5345458110747,6.0991247855806,19.0659938409454,9.0170656367181,150.309291360896,18.563839865516,54.6895745676957,3,3,4,0,1,0,0,0,0,1,0
"292",25.7405613906099,10.5396505235469,5.3570146706884,20.8858861744176,11.6123435084846,191.853207642064,8.80653815077945,55.5396403088675,2,4,4,0,0,0,1,0,0,1,0
"293",29.8504584521095,10.7196634169068,4.86751863424161,28.1399728335223,10.4970714443646,230.898933129165,10.8945749535349,57.1945514113468,3,2,4,0,1,0,0,0,0,1,0
"294",21.3076118858803,8.50215904642197,5.49657967366198,13.5150990905912,12.756725918702,183.197008347647,5.46381419440409,50.357783142138,3,3,3,0,1,0,0,1,0,0,0
"295",13.4968823014269,7.10537608839407,2.47831031856255,6.73252844053526,13.5059413814526,198.509248655884,8.0957239273487,38.7485558574324,4,3,1,1,0,0,0,0,0,0,1
"296",18.8333026213373,6.14333751122345,4.56417339188944,27.5383715547083,5.90981141338237,141.606301236534,12.1848868475406,41.0445733517769,4,4,3,1,0,0,0,1,0,0,0
"297",31.7810266899352,11.927415614127,5.05354704389041,24.3143604700261,13.9771612835548,192.574375246023,8.96705909957903,49.0220613479248,3,4,4,0,1,0,0,0,0,1,0
"298",27.4074682913576,9.1374678063208,7.49198286022997,30.0687687407886,8.51256892492068,155.956704479837,9.18157677589748,39.210605102257,4,2,2,1,0,0,0,0,1,0,0
"299",31.4045778434469,10.2827098330551,2.36188613028341,32.5726913592918,11.3045427027799,174.340377155904,8.97875481541984,41.4977764667952,1,3,2,0,0,1,0,0,1,0,0
"300",30.9275359662274,11.3307800669179,2.76489382271129,22.6904590643173,15.4644271460258,217.313912003827,10.5539203547829,40.0293204126421,4,2,4,1,0,0,0,0,0,1,0
"301",27.2099694385226,9.85090597975856,5.84106189354586,24.8328020917579,11.549355738573,207.291746079493,13.5061089710114,39.9011867628082,4,2,1,1,0,0,0,0,0,0,1
"302",33.0265807078384,11.1217225340868,3.34927552687746,29.0475308446865,13.4273571150015,192.950385103939,13.2647764476753,40.3764755891991,4,1,3,1,0,0,0,1,0,0,0
"303",19.6011669329791,7.06913692366646,9.50104147928252,24.6509213495038,5.02032126933793,190.467945619892,9.4679651896024,53.9362547237407,4,3,4,1,0,0,0,0,0,1,0
"304",30.8776382818338,11.2303507078372,5.47075369146991,22.5742594706283,14.2115526860601,209.330661337596,13.0412595956,48.4481705589443,2,2,1,0,0,0,1,0,0,0,1
"305",36.2950803775068,11.2960083218512,5.17861415219252,34.3349253631042,11.9820039642914,157.813370339381,11.120795910691,47.1861997612367,3,4,3,0,1,0,0,1,0,0,0
"306",40.794479616221,13.9422733630817,2.98796502670603,33.4756770793966,15.2345315842253,219.246086386448,9.45133114196376,50.9227157472427,3,2,4,0,1,0,0,0,0,1,0
"307",4.42437792519756,2.20702717312561,4.469077986678,15.5137673352758,3.91475093311047,150.524734554435,6.25594161453859,30.188930248948,2,3,4,0,0,0,1,0,0,1,0
"308",26.6894498874332,8.36055240946744,6.74687534315444,27.3522855570203,9.60260878378149,199.794042590465,14.1496914194538,41.9572297968095,4,4,4,1,0,0,0,0,0,1,0
"309",18.4905488343003,6.6951627201037,5.35614869200342,24.6419622016273,6.28513477975325,178.995208954016,12.0681412118532,46.6925139179321,4,2,2,1,0,0,0,0,1,0,0
"310",22.3657056905226,8.72341609597878,4.65778435755774,16.6711307852265,12.3184573926522,264.509863229469,9.37798708956397,46.5237408041921,2,2,4,0,0,0,1,0,0,1,0
"311",27.5361454718532,9.57534224058394,4.33471171542199,30.2698109147387,9.09598988164713,224.531452109646,9.632082171749,48.1729698012028,3,3,2,0,1,0,0,0,1,0,0
"312",27.6201164100629,10.8671800435831,4.45873014820599,22.9132494947909,11.901848600548,185.110902733665,12.9558103595185,55.0190597808454,4,1,3,1,0,0,0,1,0,0,0
"313",25.3037381591625,9.76944316917422,4.71006563153488,22.4757140009768,10.8067846455683,193.481662070952,13.3101220265928,53.9889383049853,3,1,2,0,1,0,0,0,1,0,0
"314",22.4812478352911,9.5290464057738,4.84978858755921,14.8958808386579,13.1325069653647,251.29847458343,7.78931219634555,46.4844053648567,4,1,2,1,0,0,0,0,1,0,0
"315",31.3654473936539,10.8244053458223,5.42859293355763,28.7303769256789,11.4481006979328,201.568982329158,10.9448240001411,48.5343034237444,1,2,3,0,0,1,0,1,0,0,0
